timestamp,dist_frontal,dist_derecho,pwm_izq,pwm_der
2025-12-29T01:33:01.787477,265.54,15.41,87,75
2025-12-29T01:33:01.825681,177.39,15.06,90,72
2025-12-29T01:33:01.872207,267.56,16.09,90,72
2025-12-29T01:33:01.910153,266.19,15.41,94,72
2025-12-29T01:33:01.941324,73.59,16.43,94,72
2025-12-29T01:33:01.973143,80.51,16.13,99,71
2025-12-29T01:33:02.016187,262.9,15.39,99,71
2025-12-29T01:33:02.059359,261.92,16.11,99,71
2025-12-29T01:33:02.104075,260.9,15.76,105,67
2025-12-29T01:33:02.141336,193.7,16.43,105,67
2025-12-29T01:33:02.171819,79.32,16.11,105,67
2025-12-29T01:33:02.210158,151.57,15.74,109,63
2025-12-29T01:33:02.252756,254.99,16.46,109,63
2025-12-29T01:33:02.298565,256.48,16.45,109,63
2025-12-29T01:33:02.332231,221.18,16.11,109,63
2025-12-29T01:33:02.365591,67.98,16.8,109,63
2025-12-29T01:33:02.396531,67.71,16.48,109,63
2025-12-29T01:33:02.430108,69.57,16.43,109,63
2025-12-29T01:33:02.468458,252.65,17.1,109,63
2025-12-29T01:33:02.502152,81.47,17.08,109,63
2025-12-29T01:33:02.534680,82.93,16.8,109,63
2025-12-29T01:33:02.563878,76.4,16.46,109,63
2025-12-29T01:33:02.596234,79.12,16.45,109,63
2025-12-29T01:33:02.628690,72.79,16.45,109,63
2025-12-29T01:33:02.665205,72.87,17.11,0,0
2025-12-29T01:33:02.786668,82.19,16.8,109,63
2025-12-29T01:33:02.817439,58.87,16.81,109,63
2025-12-29T01:33:02.848846,75.66,16.78,109,63
2025-12-29T01:33:03.384583,75.09,16.81,45,-1
2025-12-29T01:33:03.420285,58.82,16.74,45,-1
2025-12-29T01:33:03.446468,59.53,16.81,45,-1
2025-12-29T01:33:03.480009,74.77,16.76,69,23
2025-12-29T01:33:03.509669,58.89,16.8,69,23
2025-12-29T01:33:03.542779,58.62,16.76,69,23
2025-12-29T01:33:03.573643,74.19,16.78,99,51
2025-12-29T01:33:03.607952,73.47,16.8,99,51
2025-12-29T01:33:03.637471,59.43,16.78,99,51
2025-12-29T01:33:03.667610,72.12,16.78,99,51
2025-12-29T01:33:03.698726,58.87,16.74,99,51
2025-12-29T01:33:03.731849,73.66,16.8,99,51
2025-12-29T01:33:03.762391,73.1,16.83,99,51
2025-12-29T01:33:03.792658,72.87,16.81,99,51
2025-12-29T01:33:03.825012,78.44,16.78,99,51
2025-12-29T01:33:03.866335,240.16,16.8,99,51
2025-12-29T01:33:03.896588,58.66,16.78,99,51
2025-12-29T01:33:03.929296,53.29,16.8,99,51
2025-12-29T01:33:03.967083,54.48,16.78,99,51
2025-12-29T01:33:03.988089,52.51,16.78,99,51
2025-12-29T01:33:04.019053,53.29,17.11,99,51
2025-12-29T01:33:04.048978,51.81,17.08,99,51
2025-12-29T01:33:04.080114,51.67,17.15,99,51
2025-12-29T01:33:04.120340,225.57,17.11,99,51
2025-12-29T01:33:04.151363,71.4,16.46,99,51
2025-12-29T01:33:04.182878,60.99,16.43,99,51
2025-12-29T01:33:04.214973,60.82,16.43,99,51
2025-12-29T01:33:04.246347,58.74,16.78,99,51
2025-12-29T01:33:04.277556,58.57,16.76,99,51
2025-12-29T01:33:04.317529,221.54,17.13,99,51
2025-12-29T01:33:04.347570,60.69,17.13,99,51
2025-12-29T01:33:04.377853,52.15,17.11,99,53
2025-12-29T01:33:04.418710,219.45,16.41,99,53
2025-12-29T01:33:04.449890,59.03,16.48,99,53
2025-12-29T01:33:04.507154,-1.0,16.46,101,55
2025-12-29T01:33:04.560051,-1.0,16.78,97,59
2025-12-29T01:33:04.595902,221.45,17.15,97,59
2025-12-29T01:33:04.645756,-1.0,16.41,97,59
2025-12-29T01:33:04.700630,-1.0,16.8,94,62
2025-12-29T01:33:04.752969,-1.0,16.13,94,62
2025-12-29T01:33:04.782839,58.71,16.45,84,66
2025-12-29T01:33:04.812454,38.03,16.45,84,66
2025-12-29T01:33:04.843714,38.28,16.43,84,66
2025-12-29T01:33:04.891843,386.57,16.78,84,66
2025-12-29T01:33:04.945566,-1.0,16.48,84,66
2025-12-29T01:33:04.999833,-1.0,16.45,70,66
2025-12-29T01:33:05.051985,-1.0,15.74,70,66
2025-12-29T01:33:05.104979,-1.0,16.46,70,66
2025-12-29T01:33:05.141804,202.4,15.38,70,66
2025-12-29T01:33:05.197419,-1.0,15.76,67,65
2025-12-29T01:33:05.251566,-1.0,14.67,67,65
2025-12-29T01:33:05.287722,200.32,15.06,59,67
2025-12-29T01:33:05.325427,200.44,15.04,59,67
2025-12-29T01:33:05.365046,198.51,14.01,59,67
2025-12-29T01:33:05.406521,197.82,14.34,54,68
2025-12-29T01:33:05.441923,198.56,14.73,54,68
2025-12-29T01:33:05.480789,196.56,13.66,52,66
2025-12-29T01:33:05.523843,195.51,13.67,52,66
2025-12-29T01:33:05.561681,195.24,13.99,50,68
2025-12-29T01:33:05.601945,194.35,13.97,50,68
2025-12-29T01:33:05.639200,192.82,14.34,50,68
2025-12-29T01:33:05.665636,21.99,14.37,48,70
2025-12-29T01:33:05.704125,192.21,13.66,48,70
2025-12-29T01:33:05.729599,23.27,13.64,48,70
2025-12-29T01:33:05.761925,18.99,14.01,48,70
2025-12-29T01:33:05.788988,17.31,14.01,46,70
2025-12-29T01:33:05.820684,16.99,14.36,46,70
2025-12-29T01:33:05.844182,16.66,14.69,46,70
2025-12-29T01:33:05.873610,17.67,14.73,34,70
2025-12-29T01:33:05.904375,18.99,14.73,34,70
2025-12-29T01:33:05.928357,16.95,13.69,34,70
2025-12-29T01:33:05.959158,16.64,13.66,34,70
2025-12-29T01:33:05.985097,16.34,13.66,28,74
2025-12-29T01:33:06.015321,15.6,13.99,28,74
2025-12-29T01:33:06.045913,16.64,13.97,28,74
2025-12-29T01:33:06.073083,17.36,14.02,24,70
2025-12-29T01:33:06.099405,16.62,13.99,24,70
2025-12-29T01:33:06.127319,17.66,12.92,24,70
2025-12-29T01:33:06.155791,15.6,14.39,24,70
2025-12-29T01:33:06.185917,14.88,13.32,14,70
2025-12-29T01:33:06.212821,16.99,13.29,14,70
2025-12-29T01:33:06.243874,13.2,13.3,14,70
2025-12-29T01:33:06.274299,15.6,13.29,6,68
2025-12-29T01:33:06.300558,14.59,13.3,6,68
2025-12-29T01:33:06.324872,13.53,13.29,6,68
2025-12-29T01:33:06.352283,18.66,13.64,6,68
2025-12-29T01:33:06.382254,17.67,13.66,4,70
2025-12-29T01:33:06.412794,16.64,13.67,4,70
2025-12-29T01:33:06.437906,17.02,13.62,4,70
2025-12-29T01:33:06.481313,182.54,13.66,-6,70
2025-12-29T01:33:06.504686,17.66,13.64,-6,70
2025-12-29T01:33:06.532785,16.67,13.62,-6,70
2025-12-29T01:33:06.560060,16.62,13.67,-18,72
2025-12-29T01:33:06.598235,182.1,13.64,-18,72
2025-12-29T01:33:06.630197,16.99,13.66,-18,72
2025-12-29T01:33:06.657500,16.97,13.64,-18,72
2025-12-29T01:33:06.696089,181.25,13.67,-22,72
2025-12-29T01:33:06.731483,181.55,13.64,-22,72
2025-12-29T01:33:06.770111,181.48,13.67,-23,73
2025-12-29T01:33:06.805328,181.34,13.62,-23,73
2025-12-29T01:33:06.847730,181.68,13.66,-23,73
2025-12-29T01:33:06.884652,181.08,13.64,-33,73
2025-12-29T01:33:06.924386,181.83,13.64,-33,73
2025-12-29T01:33:06.958800,181.71,13.66,-33,73
2025-12-29T01:33:06.994771,182.03,13.66,-39,75
2025-12-29T01:33:07.034410,184.05,13.6,-39,75
2025-12-29T01:33:07.078544,183.08,13.32,-40,76
2025-12-29T01:33:07.108546,182.45,14.36,-40,76
2025-12-29T01:33:07.150649,182.82,14.37,-40,76
2025-12-29T01:33:07.185108,182.75,14.01,-43,77
2025-12-29T01:33:07.222186,182.62,14.36,-43,77
2025-12-29T01:33:07.261834,182.08,14.02,-43,77
2025-12-29T01:33:07.298841,182.76,16.43,-52,78
2025-12-29T01:33:07.336244,182.71,14.34,-52,78
2025-12-29T01:33:07.377376,181.75,30.72,-54,80
2025-12-29T01:33:07.413135,182.52,14.36,-54,80
2025-12-29T01:33:07.452720,181.99,15.04,-54,80
2025-12-29T01:33:09.686517,182.32,15.78,-150,150
2025-12-29T01:33:09.728806,187.13,14.37,-150,150
2025-12-29T01:33:09.766337,184.78,14.37,-150,150
2025-12-29T01:33:09.796851,97.17,13.99,-150,150
2025-12-29T01:33:09.837393,190.84,12.97,-150,150
2025-12-29T01:33:10.303969,181.99,14.01,150,-150
2025-12-29T01:33:10.347322,182.08,12.94,150,-150
2025-12-29T01:33:12.205145,-1.0,12.95,31,33
2025-12-29T01:33:12.238883,97.52,12.97,31,33
2025-12-29T01:33:12.273676,96.94,12.95,31,33
2025-12-29T01:33:12.304934,97.2,12.94,31,33
2025-12-29T01:33:12.337047,96.15,12.95,31,33
2025-12-29T01:33:12.369703,96.01,13.32,40,48
2025-12-29T01:33:12.401569,89.18,13.32,40,48
2025-12-29T01:33:12.436001,95.57,13.3,40,48
2025-12-29T01:33:12.470949,95.71,13.66,50,62
2025-12-29T01:33:12.498911,59.22,13.64,50,62
2025-12-29T01:33:12.531577,95.06,13.66,50,62
2025-12-29T01:33:12.565366,95.53,12.6,52,64
2025-12-29T01:33:12.596909,94.66,12.94,52,64
2025-12-29T01:33:12.630585,93.37,12.97,52,64
2025-12-29T01:33:12.663090,92.9,13.29,52,64
2025-12-29T01:33:12.695973,91.99,13.64,51,65
2025-12-29T01:33:12.726576,87.93,13.64,51,65
2025-12-29T01:33:12.760249,91.95,12.58,51,65
2025-12-29T01:33:12.798652,180.17,12.57,51,75
2025-12-29T01:33:12.829352,91.67,12.62,51,75
2025-12-29T01:33:12.861275,76.3,12.95,51,75
2025-12-29T01:33:12.893690,89.23,11.92,50,82
2025-12-29T01:33:12.925427,89.97,12.23,50,82
2025-12-29T01:33:12.957951,88.93,12.23,50,82
2025-12-29T01:33:12.991916,87.92,12.25,53,85
2025-12-29T01:33:13.023078,64.33,12.27,53,85
2025-12-29T01:33:13.053957,86.35,11.18,53,85
2025-12-29T01:33:13.084300,69.19,11.57,53,85
2025-12-29T01:33:13.117377,84.72,11.51,53,85
2025-12-29T01:33:13.149042,84.58,11.88,53,85
2025-12-29T01:33:13.181832,83.53,11.92,51,87
2025-12-29T01:33:13.221462,82.14,10.88,51,87
2025-12-29T01:33:13.245134,81.46,10.85,51,87
2025-12-29T01:33:13.280886,80.95,10.92,51,87
2025-12-29T01:33:13.314341,79.89,11.16,51,87
2025-12-29T01:33:13.340422,79.79,11.2,51,87
2025-12-29T01:33:13.373515,79.21,11.22,51,87
2025-12-29T01:33:13.402711,58.62,11.55,51,87
2025-12-29T01:33:13.433897,78.98,11.55,51,87
2025-12-29T01:33:13.466155,77.93,11.55,50,88
2025-12-29T01:33:13.499198,77.35,10.5,50,88
2025-12-29T01:33:13.531481,76.79,10.5,50,88
2025-12-29T01:33:13.565620,76.23,10.5,46,92
2025-12-29T01:33:13.594291,74.82,10.83,46,92
2025-12-29T01:33:13.624263,73.72,10.86,46,92
2025-12-29T01:33:13.655171,74.54,10.83,46,92
2025-12-29T01:33:13.688421,73.93,10.85,46,92
2025-12-29T01:33:13.722543,72.89,10.85,46,92
2025-12-29T01:33:13.748755,72.82,10.83,46,92
2025-12-29T01:33:13.781026,71.86,11.22,46,92
2025-12-29T01:33:13.813523,73.03,11.2,46,92
2025-12-29T01:33:13.844360,72.91,11.16,46,92
2025-12-29T01:33:13.876756,71.58,10.14,46,92
2025-12-29T01:33:13.906980,66.1,10.09,46,92
2025-12-29T01:33:13.938692,62.87,10.13,46,92
2025-12-29T01:33:13.969060,72.89,10.14,46,92
2025-12-29T01:33:14.000273,72.86,10.18,46,92
2025-12-29T01:33:14.038020,68.35,10.5,46,92
2025-12-29T01:33:14.067270,62.41,10.5,41,97
2025-12-29T01:33:14.096221,71.49,10.51,41,97
2025-12-29T01:33:14.124814,72.79,10.5,41,97
2025-12-29T01:33:14.157079,60.36,10.5,41,97
2025-12-29T01:33:14.190753,73.08,10.46,41,97
2025-12-29T01:33:14.217601,70.82,10.51,41,97
2025-12-29T01:33:14.248426,70.24,10.13,41,97
2025-12-29T01:33:14.284464,86.7,10.48,41,97
2025-12-29T01:33:14.312733,69.15,10.16,41,97
2025-12-29T01:33:14.348708,67.75,10.13,41,97
2025-12-29T01:33:14.383974,74.8,10.16,41,97
2025-12-29T01:33:14.407776,72.91,10.14,41,97
2025-12-29T01:33:14.438274,62.11,10.14,41,97
2025-12-29T01:33:14.470139,72.28,11.18,43,99
2025-12-29T01:33:14.502025,73.0,11.18,43,99
2025-12-29T01:33:14.539547,146.03,11.2,43,99
2025-12-29T01:33:14.571110,86.14,10.86,43,99
2025-12-29T01:33:14.602113,85.91,10.83,43,99
2025-12-29T01:33:14.635101,145.01,10.86,43,99
2025-12-29T01:33:14.668511,73.35,10.53,43,99
2025-12-29T01:33:14.699837,74.12,11.55,47,103
2025-12-29T01:33:14.729291,67.42,11.55,47,103
2025-12-29T01:33:14.765707,69.03,11.53,47,103
2025-12-29T01:33:14.796080,141.62,11.2,50,106
2025-12-29T01:33:14.831355,59.17,11.18,50,106
2025-12-29T01:33:14.860980,65.77,12.29,50,106
2025-12-29T01:33:14.902305,140.46,11.92,53,109
2025-12-29T01:33:14.931401,140.61,12.97,53,109
2025-12-29T01:33:14.961568,76.96,12.58,53,109
2025-12-29T01:33:14.993545,74.1,12.64,55,111
2025-12-29T01:33:15.023475,71.22,13.3,55,111
2025-12-29T01:33:15.061722,73.19,12.94,55,111
2025-12-29T01:33:15.089365,90.93,12.62,55,111
2025-12-29T01:33:15.118451,63.85,12.27,55,111
2025-12-29T01:33:15.154272,134.36,12.94,55,111
2025-12-29T01:33:15.184848,66.54,12.6,57,113
2025-12-29T01:33:15.216895,86.69,12.29,57,113
2025-12-29T01:33:15.249810,88.2,13.3,57,113
2025-12-29T01:33:15.290255,130.58,12.95,57,113
2025-12-29T01:33:15.316591,88.51,13.67,57,113
2025-12-29T01:33:15.349098,63.13,13.34,57,113
2025-12-29T01:33:15.382587,137.06,14.01,59,111
2025-12-29T01:33:15.414668,62.1,13.62,59,111
2025-12-29T01:33:15.445392,81.0,14.37,59,111
2025-12-29T01:33:15.478664,80.26,14.01,59,111
2025-12-29T01:33:15.509469,67.98,15.06,59,111
2025-12-29T01:33:15.545383,77.91,15.41,59,111
2025-12-29T01:33:15.584293,74.45,15.08,64,106
2025-12-29T01:33:15.605896,71.63,15.74,64,106
2025-12-29T01:33:15.638880,122.44,16.45,64,106
2025-12-29T01:33:15.671829,73.08,16.13,78,102
2025-12-29T01:33:15.706372,68.84,16.46,78,102
2025-12-29T01:33:15.735789,75.21,17.1,78,102
2025-12-29T01:33:15.769730,73.15,16.41,83,101
2025-12-29T01:33:15.803087,72.86,17.13,83,101
2025-12-29T01:33:15.830124,60.94,16.41,83,101
2025-12-29T01:33:15.866666,109.03,16.76,96,94
2025-12-29T01:33:15.900291,70.49,17.43,96,94
2025-12-29T01:33:15.928915,106.73,16.81,96,94
2025-12-29T01:33:15.960832,106.41,17.45,104,92
2025-12-29T01:33:15.996412,105.73,16.43,104,92
2025-12-29T01:33:16.028554,86.25,17.11,104,92
2025-12-29T01:33:16.064457,103.69,17.46,104,92
2025-12-29T01:33:16.094767,103.36,16.76,104,92
2025-12-29T01:33:17.094298,101.08,18.43,150,-150
2025-12-29T01:33:17.130044,103.4,17.73,150,-150
2025-12-29T01:33:17.590633,-1.0,16.48,127,127
2025-12-29T01:33:17.646059,-1.0,16.43,127,127
2025-12-29T01:33:17.681661,111.82,16.46,127,127
2025-12-29T01:33:17.710788,107.26,17.78,127,127
2025-12-29T01:33:17.744601,107.8,17.46,127,127
2025-12-29T01:33:17.780736,107.82,17.45,127,127
2025-12-29T01:33:17.810985,104.68,17.08,127,127
2025-12-29T01:33:17.844865,62.38,17.13,127,127
2025-12-29T01:33:18.263521,58.62,17.43,127,127
2025-12-29T01:33:18.313739,-1.0,17.41,127,127
2025-12-29T01:33:18.349225,101.73,17.45,127,127
2025-12-29T01:33:19.022147,-1.0,18.48,127,127
2025-12-29T01:33:19.054581,97.22,18.76,127,127
2025-12-29T01:33:19.385690,-1.0,20.06,127,127
2025-12-29T01:33:19.436933,-1.0,19.08,127,127
2025-12-29T01:33:19.470581,97.18,17.46,127,127
2025-12-29T01:33:19.503344,94.78,19.46,127,127
2025-12-29T01:33:19.537618,94.57,17.45,127,127
2025-12-29T01:33:20.788976,16.66,19.43,-150,150
2025-12-29T01:33:20.825160,137.16,17.45,-150,150
2025-12-29T01:33:20.860312,91.44,19.45,0,0
2025-12-29T01:33:21.286112,87.39,20.08,127,127
2025-12-29T01:33:21.317657,89.04,19.08,127,127
2025-12-29T01:33:21.349351,90.0,17.1,127,127
2025-12-29T01:33:21.382175,87.72,19.75,127,127
2025-12-29T01:33:21.413699,91.39,17.1,127,127
2025-12-29T01:33:21.446630,88.16,20.39,127,127
2025-12-29T01:33:21.481815,86.88,20.04,-150,150
2025-12-29T01:33:21.514312,84.21,17.11,-150,150
2025-12-29T01:33:21.545055,82.42,17.43,-150,150
2025-12-29T01:33:22.084288,67.61,14.36,0,254
2025-12-29T01:33:22.117228,80.65,14.02,0,254
2025-12-29T01:33:22.149636,80.67,12.6,0,254
2025-12-29T01:33:22.180816,79.98,12.27,0,254
2025-12-29T01:33:22.212107,78.21,13.29,0,254
2025-12-29T01:33:22.244542,76.82,12.94,0,254
2025-12-29T01:33:22.496832,73.84,15.41,150,-150
2025-12-29T01:33:22.527384,73.82,13.97,150,-150
2025-12-29T01:33:22.560891,74.58,12.97,150,-150
2025-12-29T01:33:22.593647,74.03,13.32,150,-150
2025-12-29T01:33:22.624750,72.19,12.23,150,-150
2025-12-29T01:33:22.667763,73.59,12.29,150,-150
2025-12-29T01:33:22.971701,74.12,14.02,127,127
2025-12-29T01:33:23.001619,73.7,14.01,127,127
2025-12-29T01:33:23.033462,74.12,13.97,127,127
2025-12-29T01:33:23.068918,75.84,13.3,127,127
2025-12-29T01:33:23.102561,71.94,13.66,127,127
2025-12-29T01:33:23.128310,71.05,12.58,127,127
2025-12-29T01:33:23.159479,70.75,13.29,127,127
2025-12-29T01:33:23.504275,64.24,12.23,-150,150
2025-12-29T01:33:23.535054,69.82,12.25,-150,150
2025-12-29T01:33:23.565308,65.13,12.25,-150,150
2025-12-29T01:33:23.599807,67.4,12.25,-150,150
2025-12-29T01:33:23.628450,68.26,12.23,-150,150
2025-12-29T01:33:23.659614,66.47,12.27,-150,150
2025-12-29T01:33:24.000859,67.61,12.3,150,-150
2025-12-29T01:33:24.031881,67.94,12.58,150,-150
2025-12-29T01:33:24.063774,67.36,11.2,150,-150
2025-12-29T01:33:25.586642,66.84,11.2,-2,16
2025-12-29T01:33:25.612094,66.89,11.16,-2,16
2025-12-29T01:33:25.644043,66.84,11.2,-2,16
2025-12-29T01:33:25.676315,66.89,11.16,1,15
2025-12-29T01:33:25.712697,66.85,11.18,1,15
2025-12-29T01:33:25.742490,66.89,11.18,1,15
2025-12-29T01:33:25.769603,66.87,11.18,13,27
2025-12-29T01:33:25.798918,66.87,11.18,13,27
2025-12-29T01:33:25.829287,66.87,11.22,13,27
2025-12-29T01:33:25.863598,66.89,11.16,22,36
2025-12-29T01:33:25.891787,66.85,11.22,22,36
2025-12-29T01:33:25.924937,67.31,11.22,22,36
2025-12-29T01:33:25.954117,67.12,11.23,22,36
2025-12-29T01:33:25.984658,66.73,11.16,28,40
2025-12-29T01:33:26.017372,66.71,11.18,28,40
2025-12-29T01:33:26.045640,66.99,11.22,28,40
2025-12-29T01:33:26.077540,66.56,11.18,31,43
2025-12-29T01:33:26.110000,66.4,11.16,31,43
2025-12-29T01:33:26.141416,66.27,11.22,31,43
2025-12-29T01:33:26.172868,66.41,11.2,33,45
2025-12-29T01:33:26.201824,65.84,12.62,33,45
2025-12-29T01:33:26.232528,65.96,12.23,33,45
2025-12-29T01:33:26.264399,65.85,12.27,33,45
2025-12-29T01:33:26.297173,65.5,12.23,33,45
2025-12-29T01:33:26.329023,65.24,12.27,33,45
2025-12-29T01:33:26.366855,65.38,12.23,33,45
2025-12-29T01:33:26.387083,64.8,12.25,33,45
2025-12-29T01:33:26.419241,64.5,12.22,33,45
2025-12-29T01:33:26.451239,64.24,12.25,33,45
2025-12-29T01:33:26.480246,64.31,12.27,42,50
2025-12-29T01:33:26.513673,64.08,11.92,42,50
2025-12-29T01:33:26.541288,63.75,11.86,42,50
2025-12-29T01:33:26.573362,63.5,11.92,54,58
2025-12-29T01:33:26.604267,62.76,11.88,54,58
2025-12-29T01:33:26.636235,62.43,11.9,54,58
2025-12-29T01:33:26.664938,62.17,11.53,59,63
2025-12-29T01:33:26.695293,61.69,11.57,59,63
2025-12-29T01:33:26.726224,61.71,11.55,59,63
2025-12-29T01:33:26.756429,61.27,12.55,59,63
2025-12-29T01:33:26.791962,60.99,12.6,63,65
2025-12-29T01:33:26.828405,60.52,12.58,63,65
2025-12-29T01:33:26.851685,60.39,12.6,63,65
2025-12-29T01:33:26.883117,59.5,12.58,63,65
2025-12-29T01:33:26.917098,58.59,12.6,63,65
2025-12-29T01:33:26.942784,58.6,12.23,63,65
2025-12-29T01:33:26.972399,58.06,12.27,65,63
2025-12-29T01:33:27.001962,57.71,12.25,65,63
2025-12-29T01:33:27.032835,57.22,12.29,65,63
2025-12-29T01:33:27.066828,56.64,12.23,65,63
2025-12-29T01:33:27.094403,55.8,12.23,65,63
2025-12-29T01:33:27.124626,55.8,12.23,65,63
2025-12-29T01:33:27.154847,54.88,12.22,65,63
2025-12-29T01:33:27.184697,54.36,12.25,65,63
2025-12-29T01:33:27.216602,54.36,12.25,65,63
2025-12-29T01:33:27.246341,53.78,12.23,65,63
2025-12-29T01:33:27.277114,52.92,11.86,77,73
2025-12-29T01:33:27.306950,52.88,11.94,77,73
2025-12-29T01:33:27.339878,52.34,11.9,77,73
2025-12-29T01:33:27.369310,51.85,11.9,83,79
2025-12-29T01:33:27.397799,51.88,11.9,83,79
2025-12-29T01:33:27.426511,51.72,11.92,83,79
2025-12-29T01:33:27.457161,52.36,11.92,83,79
2025-12-29T01:33:27.489710,52.16,11.86,87,83
2025-12-29T01:33:27.519862,51.65,12.97,87,83
2025-12-29T01:33:27.549042,51.46,12.97,87,83
2025-12-29T01:33:27.580441,51.23,13.32,94,90
2025-12-29T01:33:27.608304,49.79,13.29,94,90
2025-12-29T01:33:27.643689,49.16,12.99,94,90
2025-12-29T01:33:27.670572,48.09,13.3,94,90
2025-12-29T01:33:27.698629,47.42,13.3,99,95
2025-12-29T01:33:27.728541,47.23,13.32,99,95
2025-12-29T01:33:27.758396,44.77,13.3,99,95
2025-12-29T01:33:27.791254,44.51,13.29,102,98
2025-12-29T01:33:27.817940,44.35,13.32,102,98
2025-12-29T01:33:27.848373,43.6,13.3,102,98
2025-12-29T01:33:27.877397,42.84,13.3,105,101
2025-12-29T01:33:27.909673,43.56,13.3,105,101
2025-12-29T01:33:27.937862,42.86,13.32,105,101
2025-12-29T01:33:27.969820,42.14,13.32,107,103
2025-12-29T01:33:28.004475,41.46,13.29,107,103
2025-12-29T01:33:28.026129,40.72,13.3,107,103
2025-12-29T01:33:28.056641,39.49,12.25,107,103
2025-12-29T01:33:28.086074,39.26,12.23,113,111
2025-12-29T01:33:28.117171,37.58,12.23,113,111
2025-12-29T01:33:28.148012,113.42,12.23,113,111
2025-12-29T01:33:28.178858,59.89,13.6,112,116
2025-12-29T01:33:28.211018,82.61,13.99,112,116
2025-12-29T01:33:28.241008,38.77,14.37,112,116
2025-12-29T01:33:28.273812,91.0,16.45,111,119
2025-12-29T01:33:28.304736,44.74,17.43,111,119
2025-12-29T01:33:28.342648,103.27,14.36,111,119
2025-12-29T01:33:28.369763,85.19,12.6,104,126
2025-12-29T01:33:28.404556,140.59,12.57,104,126
2025-12-29T01:33:28.436800,84.33,12.58,104,126
2025-12-29T01:33:28.472747,136.99,12.95,97,133
2025-12-29T01:33:28.512654,97.83,12.92,97,133
2025-12-29T01:33:28.536407,77.56,11.58,97,133
2025-12-29T01:33:28.569806,67.38,11.88,92,138
2025-12-29T01:33:28.609123,212.97,13.66,92,138
2025-12-29T01:33:28.641832,75.95,13.64,92,138
2025-12-29T01:33:43.984106,-1.0,11.88,15,33
2025-12-29T01:33:44.037012,-1.0,11.9,15,33
2025-12-29T01:33:44.095619,-1.0,11.92,15,33
2025-12-29T01:33:44.143680,-1.0,11.88,15,33
2025-12-29T01:33:44.194018,-1.0,11.88,42,60
2025-12-29T01:33:44.247181,-1.0,11.88,42,60
2025-12-29T01:33:44.300841,-1.0,11.9,54,72
2025-12-29T01:33:44.351293,-1.0,11.9,54,72
2025-12-29T01:33:44.396939,284.07,11.57,64,78
2025-12-29T01:33:44.448098,-1.0,11.51,64,78
2025-12-29T01:33:44.507801,-1.0,10.48,73,77
2025-12-29T01:33:44.553111,-1.0,10.48,73,77
2025-12-29T01:33:44.607551,-1.0,10.51,77,75
2025-12-29T01:33:44.661063,-1.0,10.46,77,75
2025-12-29T01:33:44.710918,-1.0,10.48,79,77
2025-12-29T01:33:44.764854,-1.0,10.48,79,77
2025-12-29T01:33:44.815649,-1.0,10.46,69,91
2025-12-29T01:33:44.868623,-1.0,10.5,69,91
2025-12-29T01:33:44.913407,335.78,10.5,52,108
2025-12-29T01:33:44.955720,261.83,10.5,52,108
2025-12-29T01:33:45.008378,-1.0,10.51,52,108
2025-12-29T01:33:45.046076,73.68,10.48,52,108
2025-12-29T01:33:45.073694,120.89,10.5,72,98
2025-12-29T01:33:45.105730,73.65,11.53,72,98
2025-12-29T01:33:45.142756,155.89,11.51,72,98
2025-12-29T01:33:45.196224,331.83,11.53,79,93
2025-12-29T01:33:45.240513,-1.0,11.55,79,93
2025-12-29T01:33:45.286645,329.23,11.53,82,90
2025-12-29T01:33:45.332619,328.97,11.57,82,90
2025-12-29T01:33:45.378175,326.6,11.2,82,90
2025-12-29T01:33:45.427757,325.91,11.22,82,90
2025-12-29T01:33:45.472107,327.53,10.85,82,90
2025-12-29T01:33:45.508276,59.15,10.85,82,90
2025-12-29T01:33:45.539544,58.9,10.85,82,90
2025-12-29T01:33:45.585421,-1.0,12.23,82,90
2025-12-29T01:33:45.640197,-1.0,11.88,82,90
2025-12-29T01:33:45.690371,-1.0,11.9,82,90
2025-12-29T01:33:45.742436,-1.0,11.92,82,90
2025-12-29T01:33:45.796529,-1.0,11.55,84,92
2025-12-29T01:33:45.849376,-1.0,11.57,84,92
2025-12-29T01:33:45.901828,-1.0,12.6,84,92
2025-12-29T01:33:45.942622,253.25,12.62,84,92
2025-12-29T01:33:45.994414,-1.0,12.58,88,96
2025-12-29T01:33:46.049106,-1.0,12.6,88,96
2025-12-29T01:33:46.099063,-1.0,12.6,90,94
2025-12-29T01:33:46.151525,-1.0,12.6,90,94
2025-12-29T01:33:46.204185,-1.0,12.3,91,95
2025-12-29T01:33:46.256620,-1.0,13.34,91,95
2025-12-29T01:33:46.289030,86.34,13.32,92,94
2025-12-29T01:33:46.321502,61.54,13.29,92,94
2025-12-29T01:33:46.351049,84.28,13.29,92,94
2025-12-29T01:33:46.383732,83.93,13.29,94,96
2025-12-29T01:33:46.417785,83.55,12.97,94,96
2025-12-29T01:33:46.469162,-1.0,12.97,94,96
2025-12-29T01:33:46.522747,-1.0,12.65,94,96
2025-12-29T01:33:46.567656,299.85,12.6,96,98
2025-12-29T01:33:46.595612,84.04,13.62,96,98
2025-12-29T01:33:46.652111,-1.0,13.66,96,98
2025-12-29T01:33:46.692977,291.16,13.66,99,101
2025-12-29T01:33:46.751036,-1.0,13.66,99,101
